date,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age,country,gdp_growth_qoq,gdp_growth_yoy,ip_growth,employment_growth,consumption_growth,investment_growth,exports_growth,imports_growth,m2_growth,gdp_real_lag1,gdp_real_lag2,gdp_real_lag4,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_rate_lag4,cpi_annual_growth_lag1,cpi_annual_growth_lag2,cpi_annual_growth_lag4,industrial_production_index_lag1,industrial_production_index_lag2,industrial_production_index_lag4,interest_rate_short_term_lag1,interest_rate_short_term_lag2,interest_rate_short_term_lag4,gdp_growth_yoy_lag1,gdp_growth_yoy_lag4,trade_gdp_ratio,gov_gdp_ratio,gdp_growth_yoy_ma4,unemployment_rate_ma4,cpi_annual_growth_ma4,gdp_real_diff,employment_level_diff,industrial_production_index_diff,gdp_volatility_4q,stock_volatility_4q,gdp_momentum,inflation_momentum,high_inflation_regime,high_volatility_regime,inflation_x_volatility,unemployment_x_inflation,stock_returns_1q,stock_volatility_4q_v6,risk_adjusted_returns,unemployment_momentum_v6,unemployment_vs_5y_avg,inflation_acceleration_v6,inflation_z_score
2009-12-31,-0.6256664121104114,-0.6256664121104114,1.463350687239907,-1.0784282034271822,-0.8469616510282291,-1.1700165464221965,0.23763690503678306,-2.0358967420006944,-1.3330359457411618,-1.7396922418244005,-0.6990905040710506,-0.38330076048868156,-0.2015955996520011,-0.7516148165471591,-0.572353793945345,-1.1884783534389063,-0.4949680752721421,-0.19999471007432873,-0.4525524866537531,-0.23645102505273397,Canada,0.42778540870919873,-1.4432018667694082,-1.9534013525876892,-2.272937921628962,-0.13721787024215343,0.11859942478331395,-2.620166487877559,-2.7337467364446604,0.6898833258699683,-0.6929925155527157,-0.7132881719284907,-0.4559925529545868,1.515382794075265,1.4779331218737153,-0.2427188539344579,-1.2839414258971786,-1.5660641455656872,-1.2948425814173867,-2.2069314768265165,-2.306920745514954,-0.6172353298173905,-1.1636330989284027,-1.152161097386621,-0.24278151278481452,-2.318227820397026,-0.7124317696156209,-0.858902950882805,2.3139459071580295,-2.4806614426429605,1.5889840639710022,-1.388857660767569,0.3481531690291902,0.06544185257072854,0.4876648939350911,-0.0640829118834672,1.2136391170271832,-0.4489876866623147,0.4390954823652955,-0.5633835687667733,1.7577567345523328,-0.2835876406752875,-0.6399891508212853,0.23468857051161138,1.2136391170271847,-0.20402181454603582,-0.0811837447245471,1.6889806694734366,1.4144495922756286,-0.48056918740980925
2010-03-31,-0.54424783613934,-0.54424783613934,1.2539690046706975,-0.46250731686630514,-0.373016067174964,-1.1691247610692506,0.29094758896037864,-1.7282230869249628,-1.1352616427128484,-1.5499464907759453,-0.917094699523766,-0.3236746253644367,-0.13941102990375914,-0.5574853215676946,-0.545860872693394,-1.3776915055274417,-0.41620835631148406,-0.13753753318914735,-0.42397365007408383,-0.205005592717686,Canada,0.4592701932862851,-0.0798630736524039,0.19553754336502754,-0.16133704386707,0.387738109321215,0.7240666826402189,-0.09729250974556702,-0.40894563705379,0.8280002133909712,-0.6149495694477249,-0.6830253247118891,-0.6179788854696214,1.455852741264606,1.507551029733476,0.9015273813254606,-0.8415602525793928,-1.276351969760939,-1.5769838500329625,-2.0254144981583386,-2.1954965028580484,-1.7832108590897462,-1.161420474468887,-1.1549943244633665,-0.9683968279422052,-1.4401817100048413,-1.606304228437545,-1.0650634776382544,2.1916949599120676,-1.9722240110238247,1.685959429407123,-1.0638254468378738,0.38250697139058343,1.7390182206186746,0.8048506839851938,0.9351053291069463,0.9166926270763479,0.9752532315117136,1.1203497972004186,-0.5633835687667733,1.7577567345523328,0.20922706305678837,-0.02823569444977988,0.24552745257584666,0.9166926270763495,-0.17205211541409876,-0.2821708476739388,1.410099848331343,1.507479155093589,0.1437549892489922
2010-06-30,-0.5086300889827822,-0.5086300889827822,1.0445864247501402,-0.6248926653674399,0.0500286553527389,-1.016856064727412,0.1525751043267167,-1.4865991263510459,-0.9715934788907403,-1.0112095498791185,-1.0376927650933534,-0.27717106714495676,-0.14737731321758746,-0.5961314710311899,-0.5165509548499032,-1.2877396486341897,-0.4769689983155655,-0.14553873940579584,-0.39662148300702216,-0.16199840546348912,Canada,0.022832330414762625,0.564616197668031,1.4231814565397367,0.39544064186685185,0.4225130070546582,0.10970250157885862,1.2939594040535234,1.5146235790126454,0.7730231373561429,-0.532628012374875,-0.6040529801913809,-0.6936645405674063,1.2474988958467985,1.448316102533418,1.4589803820299763,-0.36990122574977563,-0.8361258581337829,-1.5478944195390805,-1.7192487075761245,-2.014877919093519,-2.2827540232405847,-1.1605324548897176,-1.1527911584698103,-1.1330276622687352,-0.08299134728276923,-2.1450822012531914,-1.1792453947699886,1.9438437112581213,-1.0735034632894707,1.5537204149387895,-0.6357362175050797,0.010684679165808356,-0.7521098214755867,0.6376019862645093,1.3958893147747453,-0.4298835086193171,1.7227479944473463,1.4721913359526795,-0.5633835687667733,1.7577567345523328,0.6421907315672514,0.4792816379645093,-0.4974252681042107,-0.429883508619316,-0.8236299327696872,-0.2821720536013772,1.1373139049530212,1.346523386020579,0.681874062985716
2010-09-30,-0.460766186552557,-0.460766186552557,1.1044101472062047,-0.3003237514963649,0.37457716591643875,-0.7341249425319051,-0.14634570931417917,-1.4254589958032107,-1.0531213355472602,-0.7538346304431975,-1.6128527701175388,-0.23322276480417212,-0.12261219366201882,-0.34448212568744774,-0.4986471329330902,-1.318987699787659,-0.374604226586665,-0.12066505355531934,-0.3698560760666177,-0.1223581028835499,Canada,0.13474034649373598,0.6663684504983206,1.3278166650457695,1.912131775076422,0.367515852545463,-0.009921558126829539,0.6988272246859998,1.4512050159461416,0.31376429285395185,-0.49661524292534903,-0.5207510715489798,-0.6626228147544236,1.0391441574826656,1.2409951901124197,1.4883206158808642,0.05110251166366924,-0.3667645201776252,-1.261039750695272,-1.4788089114079732,-1.7102274566527749,-2.1724465807447593,-1.0089067489960029,-1.1519069349722242,-1.135844677015745,0.5585814300974246,-2.282265076941116,-1.7460721412276379,1.810400075961338,-0.09578501542875219,1.4302972466090018,-0.1992618923353229,0.11010195266616485,2.354586539900591,0.1805872224691335,0.8413568017017393,-0.7620746167176206,1.8740497397422589,1.5008184508591473,1.7577567345523326,1.7577567345523328,0.4962950823021446,0.9369738950002973,0.3689320118783887,-0.7620746167176176,0.6446445515307655,0.07960738474789787,1.12969450767959,1.0350643431952509,1.039315666851743
2010-12-31,-0.3835272669268617,-0.3835272669268617,0.8651161547332892,0.023000833065678263,0.5619742519869544,-0.7058075393994934,0.08582187318296985,-1.501488411426311,-0.854509089421523,-1.0542427628456092,-0.6712601812472997,-0.18056980229345548,-0.07398219552238028,-0.3561658452926846,-0.4774133360570955,-1.4694390916363362,-0.13674533922487156,-0.07182186933727121,-0.34304903663110164,-0.09682060025993519,Canada,0.40234466905482197,0.6503024681041046,0.8988274172417828,1.6082890453827516,0.48899024474576563,-0.0964208054746981,1.1637128426194663,1.2004682661974302,0.08707889744848882,-0.4482205009559108,-0.4843094329634814,-0.581617949354012,1.09867421029332,1.0336733891719585,1.4296410283684982,0.37408523344986755,0.05218829581141285,-0.825155704343308,-1.4179684198784979,-1.470977686283293,-1.9936383289029098,-0.7273695255815744,-1.000929394460402,-1.1336541180079978,0.6598747972514516,-1.4177623288605465,-0.7857184853724727,1.6461836905765406,0.5884180102631043,1.2539784724918799,0.169850051689791,0.34857550239155366,-0.4635621718121529,-0.16674864542645523,-0.1771266494976772,-0.3488857285015313,1.311890548496859,1.270840086521278,1.7577567345523326,-0.5633835687667733,-0.09012100299309497,1.0829334663922923,1.0444216066056717,-0.3488857285015304,1.0633288132421612,-0.3223692330057676,0.8218582396063929,0.6013720159168272,1.1725108120131944
2011-03-31,-0.3305012213645278,-0.3305012213645278,0.7454696071725049,0.27366704880928017,0.5803435442694069,-0.7076715326518633,0.1301681559894629,-1.2751896317926643,-0.8134813707678408,-0.7657118937124356,-0.7454743754439686,-0.1684388955346329,-0.06829199315536004,-0.30853221920977875,-0.45846821189827375,-1.6547536210856875,0.0006674983206757061,-0.06610672203966515,-0.3158841750555384,-0.07668281834031863,Canada,0.17380135464450777,0.4701869609719063,0.7523227996341207,0.7113053078796422,0.16353273244903535,-0.6469169431065058,0.8105354349192695,1.3341997678291444,-0.05606652958816102,-0.37012495513758137,-0.43533836733187314,-0.49617208931090867,0.8605548919970226,1.0929083163720121,1.2242637923593422,0.5605782196870608,0.3735976059507354,-0.3604238000196176,-1.493625226230737,-1.4104383169294212,-1.6920413643133878,-0.6991716993560861,-0.7205956785967272,-1.1327749542258931,0.6438812697561762,-0.08150585627320475,-0.8495937695895281,1.3856614703465264,0.7681863975086943,1.104107501268427,0.41961046930863816,0.15200948888011276,0.1712426574471244,0.5987961057237052,-0.617600379443361,-0.3410320430058318,0.3457656127448396,0.863368314328373,1.7577567345523326,-0.5633835687667733,-0.37821005877895897,1.0533384785177942,0.46780424925245645,-0.34103204300583073,0.3634681263715821,-0.16157810353332588,0.6450814565673779,0.06688207143706311,1.1000830798293044
2011-06-30,-0.31776605224390914,-0.31776605224390914,0.6856458847164381,0.8404100979803955,0.4175023160772285,-0.7055549053116948,-0.0700185572427168,-1.2526377562472233,-0.8841068276017392,-0.6706765760019775,-0.9031795381118906,-0.14292306527159238,-0.04150557783359616,-0.262696088450738,-0.4387163525288009,-1.6515756529343488,-0.17039001091240855,-0.0392028793879495,-0.2868319280227597,-0.05209820760564478,Canada,-0.19423898526127314,0.33290242962111327,0.4061589119958594,1.1969556885352994,0.01876223603228319,-0.31384339595718297,0.32477360955965406,0.6381590553293511,-0.22403960054949368,-0.31651081875599946,-0.35631279669816984,-0.4587925478206322,0.7414956793220362,0.8559694960912556,1.018885676160777,0.5788588890648616,0.5591820908446261,0.054396774772899684,-1.2684355044871845,-1.4857206696644183,-1.4551895836067992,-0.7010278214577506,-0.6925183916603803,-0.9826613394084001,0.4645780534971204,0.5501710255834064,-1.0025392106614242,1.4609922867304495,0.6924572678617088,0.9983162896937596,0.5158809362601638,-0.17508166693662458,0.15200614746976376,0.08287540949039507,-0.5044128173890053,0.017944747276238408,-0.14357929594928134,0.3393463424658456,1.7577567345523326,-0.5633835687667733,-0.3149840100070927,0.8199216930161536,-0.9480716281947056,0.017944747276238546,-1.1053220582390149,-0.08118374472454389,0.5201180379704864,-0.5061313889946415,0.8594402877056285
2011-09-30,-0.2216027426504593,-0.2216027426504593,0.4164404796911618,0.5708652019512344,0.11987917994229279,-0.7051098642498547,-0.6380349341019559,-1.0208329235810998,-0.5210221840856534,-0.5780870707931933,-0.5924075999133386,-0.11885538823754553,-0.010557671228489128,-0.347178368673274,-0.3947229769653625,-1.5045739514210037,-0.3769768625883055,-0.008119302145447331,-0.25625509239475114,-0.028085332004335436,Canada,0.5587036752062542,0.5996530922925922,0.6628145060471362,-0.6975508469672291,-0.11610013267104612,-0.2585046285840734,1.2288083953462887,0.39325134502695863,0.12472581198451481,-0.30363440893070476,-0.3020601798915237,-0.4085611078894929,0.6819656265113796,0.7375005302106087,1.077565263673138,0.41680329063008065,0.5773737058669721,0.37263594082530965,-1.2459941524520803,-1.2616454954406227,-1.395256997622811,-0.6989201320752494,-0.6943665792625232,-0.7039317528695265,0.3279126524678386,0.6499020001080558,-0.6810314903340355,1.1081830078738386,0.6706532289666888,0.7955497126829735,0.4491553538252156,0.5022083129518783,-1.2426408259034394,0.6127383382534476,-0.5316904923024012,0.4266384374947931,-0.04029857161473738,-0.21712990131398544,-0.5633835687667733,-0.5633835687667733,-0.3507333594349839,0.34448003030103763,-1.1647239050223221,0.4266384374947929,-1.107598237716027,-0.3625664124101613,0.203138447450959,-0.9323309676481284,0.511881721461683
2011-12-31,-0.1649826682676708,-0.1649826682676708,0.5061756146995869,0.34608253052535776,-0.24137699944900673,-0.7045772273814118,-0.784994620342422,-0.7947635628238231,-0.4417677683468238,-0.3713388875283527,-0.5599388899522959,-0.08523829498331877,0.005069153182432098,-0.1863025371856531,-0.3768454616315056,-1.3768645249676057,-0.4374261797249242,0.0075760277464857065,-0.22515259207392946,-0.009408650981094835,Canada,0.19482608687379796,0.4687676616512345,1.1263211472221224,0.2365102364105643,-0.2443863901269667,-0.5781447313805669,0.9619415916026075,1.1398709124883015,0.05290855447572989,-0.2064045902487367,-0.28903042738138107,-0.3275016464889077,0.41408172828291534,0.6782656030105527,0.8428477938130969,0.1206160414313552,0.41610756194111537,0.5563899574071466,-1.0153253620529392,-1.2393152139866137,-1.4697847987301178,-0.6984769703041542,-0.6922678997724111,-0.6760151301586605,0.5934603141754208,0.6341551636862282,-0.6408205720314847,0.891152099765302,0.6113236819605473,0.6897585011083062,0.23869401096500686,0.181186690885677,1.3831427860338636,0.5982151793682565,-0.5867345625746617,-0.18707690600834992,-0.11216978415594553,-0.7078506050326092,-0.5633835687667733,-0.5633835687667733,-0.3978547652763608,-0.06955610219245423,-0.4909825825386924,-0.1870769060083503,-0.7376847629343695,0.11980456415229154,0.24123698823733075,-1.1335477083684005,0.12410333582162757
2012-03-31,-0.16044925722449999,-0.16044925722449999,0.5360879246032955,0.07722818121183954,-0.5923582214373232,-0.7042565579743983,-0.7025501058080554,-0.8197931622338677,-0.5606268720243527,-0.3810156885751045,-0.8567956667389723,-0.05356781349705112,0.014530176222522447,-0.204277490424501,-0.3438789287571291,-1.5545708332665737,-0.3107713797137256,0.017078526387579947,-0.1945461438434286,0.007489298516122851,Canada,-0.26936016064014123,0.18916638224429166,0.7318358863031706,-0.12307277374995522,-0.12146332256520584,-0.5430935396431931,0.6442011339467048,0.6918996878213174,0.2214943721097773,-0.1491565650999324,-0.1906427175134178,-0.27185272345482947,0.5033763610257365,0.41170976338949883,0.7254894989777807,-0.23889725252654173,0.1213631901352365,0.5744021437727139,-0.7903639348367196,-1.0097880890517492,-1.247955519876127,-0.6979465826203892,-0.6918266324170214,-0.6778527420370765,0.46316515497948213,0.4576175976506551,-0.9260621712693352,0.9173004152009644,0.519480007675188,0.6280470491824264,-0.06852949549498191,-0.24166553818009345,-0.530889956733807,-0.03760871662037305,-0.4747294956132458,-0.17047042767796539,-0.17444288503859487,-1.0382012211530227,-0.5633835687667733,-0.5633835687667733,-0.376440830217731,-0.4965030445233641,0.48843031652306934,-0.17047042767796558,0.2819449589709126,0.03941020534351064,0.21533058032554392,-1.101056830455515,-0.22706821002433805
2012-06-30,-0.137091042620097,-0.137091042620097,0.44635278959487035,-0.48597095829955866,-0.8766656894246828,-0.7035708749491814,-0.9604709139175862,-0.7911616864651059,-0.6584555445038669,-0.336312295211941,-1.1072685721527307,-0.04572889710532166,-0.004952397255006514,-0.09732651865339788,-0.29824796840467893,-1.3494852801474475,-0.516090433833645,-0.0024894555537756983,-0.16458807371244952,0.03537726779912497,Canada,-0.10316426277062299,0.2465597096057906,0.7397590442245311,0.19848611409309436,-0.23668747955103805,-0.9818680648119484,0.5956442493762483,0.6165602065953937,0.5419537228206093,-0.14457287579470957,-0.13271293665804107,-0.2584876226123354,0.5331418339042285,0.5005617099298499,0.666809911465417,-0.5881851607555421,-0.23639873334441397,0.4147266100017532,-0.8152708677668276,-0.7859400794409314,-1.2258490538264695,-0.6976272673155036,-0.6912985120198855,-0.6757660716387108,0.1848248306729492,0.3230601827734616,-1.1620751214458396,0.6921744079273733,0.49126131746429935,0.5575197511180019,-0.4075746340166361,-0.08884119434200881,0.806047486706986,0.09826995790855365,-0.4496009805978033,-0.066928607555167,-0.0525843151344608,-1.1468417823646189,-0.5633835687667733,-0.5633835687667733,-0.39218563951846813,-0.865763091513208,-1.210686190567893,-0.06692860755516734,-1.3997753250315923,-0.12138092412893435,0.06598440468048973,-0.8902249295261807,-0.47844534130589783
2012-09-30,-0.12722604291730186,-0.12722604291730186,0.3566176545864436,-0.7574664245969321,-1.0675116370432078,-0.7036450858618217,-0.895648990643828,-0.9029116211362179,-0.8830655349562224,-0.5778659215865571,-1.1768443792121077,-0.010978466541446533,0.039295295778091086,-0.03351543465553699,-0.28911519968844984,-1.6451630093932867,-0.35216968235331686,0.04195221223805644,-0.13473269126439408,0.05723025511883506,Canada,-0.22259026868555035,-0.24072813774329696,0.22350599158112006,1.0123846281570865,-0.17199569176921836,-0.8586314417807637,-0.5294076787644566,0.14278895489250262,0.029033346464938374,-0.12095560450566795,-0.12807466107961724,-0.15756769623431802,0.4438472011614074,0.5301796177896105,0.4027530879438974,-0.8711209834318161,-0.5839850841034634,0.12288937902208794,-0.7867797107578833,-0.8107237387149103,-0.9986224689176096,-0.6969444797484223,-0.6909805617152504,-0.6753273293092628,0.2419593237078689,0.584511922694087,-1.226578510230497,0.8735190662318488,0.21660634267059323,0.5398880588409097,-0.7186463668308463,-0.19838240187158754,0.34437124724518464,-0.2571988789627018,-0.27577006154160644,0.10648096784239959,-0.5245745819862536,-1.0513392484541266,-0.5633835687667733,-0.5633835687667733,-0.3710943259664783,-1.1127037700356623,0.7128965039514256,0.10648096784239959,0.3503855470136281,-0.12138092412893649,-0.08793359220147448,-0.5946862981957125,-0.6108232223881319
2012-12-31,-0.11236983197418966,-0.11236983197418966,0.3566176545864436,-0.9664898334765285,-1.140338795570009,-0.7038427244878036,-0.9459120755143449,-1.12732916598376,-0.8400966775835802,-0.8439061097722907,-0.9031795381118906,0.019894481282475777,0.03445437734644701,-0.07036408879513945,-0.26803485787969844,-1.5777836712663,-0.3459890932608833,0.03709007199979457,-0.10489997705141207,0.0744458352456997,Canada,-0.178839848347929,-0.47225996215227367,-0.42985440528235597,-0.07263070658900543,-0.19323488355853224,-1.0511887139523766,-0.5891455874795622,-0.5126265266798539,0.05111384131510464,-0.11098119600771236,-0.10417613625504979,-0.09814696953110465,0.3545525684185847,0.44132767124925953,0.49077202911773704,-1.0610461921367849,-0.8655425837652577,-0.23134384503765507,-0.8979819750130738,-0.7823735950174683,-0.7770180778159216,-0.6970183772879984,-0.6903006929096125,-0.6748022309297014,-0.2431309367854436,0.4562264922897855,-0.9612957391953808,0.770542212465422,-0.09094207590236364,0.4958085636701504,-0.9541556866376789,-0.15786253241969095,-0.7328733114979288,-0.5424918121009766,-0.1948127277011387,0.0525347313138368,-0.5875741736791944,-0.793365586395697,-0.5633835687667733,-0.5633835687667733,-0.36490756849461764,-1.2007463460743621,-0.14808763071169997,0.05253473131383674,-0.3827993878945137,-0.000788179988321392,-0.14584334310837638,-0.22149408752119137,-0.6152720483530072
2013-03-31,-0.047619344999222726,-0.047619344999222726,0.17714738456959414,-0.9903266242335056,-1.077229607962676,-0.7005881671140634,-0.8858798121182457,-1.0081919434941484,-0.7436317922891554,-0.6883659630479751,-0.9217330866610579,0.05841220901453049,-0.040639308219512484,-0.04160416361301404,-0.2156387212770603,-1.3714042029855054,-0.24462700650551117,-0.03833281218741843,-0.07534091777353087,0.08816747844644789,Canada,0.25852529289997583,-0.14470389250784627,-0.22217347600431503,0.17589957011663387,-0.15424836320246904,-1.8417604820101334,-0.19560692086203751,-0.28389896275896653,0.2578543538834565,-0.09596022072715424,-0.09408294444718107,-0.0933893180874063,0.3545525684185847,0.3524757247089069,0.5201122629686248,-1.133521995030123,-1.0545425710411693,-0.5755018607118475,-1.121299681632625,-0.8930254779903455,-0.8015533315902593,-0.6972151813383142,-0.6903742745540262,-0.6744861000045367,-0.4736185913125265,0.18217940932149174,-0.9663694676727621,0.04573924239517358,-0.20005818728017263,0.39001735209548405,-1.0811819194844097,0.24719136208933454,-0.030740697317274048,0.32744540511496545,-0.2709413554763655,0.0033962070967349664,-0.2075241425581485,-0.42299918198020603,-0.5633835687667733,-0.5633835687667733,-0.371356331920004,-1.1503137259251848,0.3362739038186678,0.0033962070967350016,0.06037016347888674,-0.24197366826954622,-0.3759583758448687,0.2083559890237138,-0.4857924626334752
2013-06-30,-0.005589422354061629,-0.005589422354061629,0.17714738456959414,-1.0967143886519601,-0.876922957798416,-0.6978580000946667,-0.6036884927737709,-1.059857074448581,-0.7664820713890811,-0.7353767282564846,-0.9449250223475169,0.11153214847227853,-0.07226664197292045,-0.062275359837661436,-0.20109775754812434,-1.3281854957141637,-0.362206869047084,-0.07009879507739594,-0.04494568187837485,0.1143402423293565,Canada,0.05596774309778894,-0.045400470154007326,-0.3375233811792947,-0.5010757787273632,0.12650883351234773,-1.9569768872078486,-0.05709382995462271,-0.4092932902174148,-0.16702499794915232,-0.03049161180799946,-0.07888308726477243,-0.06887571400946545,0.1759633029329432,0.3524757247089069,0.4320933217947852,-1.070717278571159,-1.1266653077650284,-0.8542822851162641,-1.0027463335979263,-1.115237902387851,-0.7734873401050556,-0.6939743670999291,-0.6905702373118205,-0.6738101215532387,-0.14753974486809457,0.23843263526746925,-0.9801267464544932,-0.3293622228324067,-0.2954771625579388,0.31067394341448473,-1.0812493184550522,0.06274028274397912,-0.5597447216998684,-0.10505426648244957,-0.4646416533809834,-0.34357242815612865,-0.1812905262953942,0.010444298741944249,-0.5633835687667733,-0.5633835687667733,-0.39622342253818693,-0.9147323627944388,-0.7556615657383263,-0.343572428156128,-1.100992885825841,-0.000788179988321392,-0.42167658821394527,0.6421938952130515,-0.23674397790681453
2013-09-30,0.05477183091255028,0.05477183091255028,0.23697020967431076,-0.8093575724908207,-0.6101039943681302,-0.705408281603776,-0.2780555072197775,-0.9910314115429983,-0.8378133519751451,-0.6693843810790377,-0.8104117953660541,0.15242148946341152,-0.03685150186773484,-0.10361775228700987,-0.17694173774876573,-1.3048788488652103,-0.23718713264644528,-0.03452840070274336,-0.014651530548715045,0.13498623325640818,Canada,0.21232466802948163,0.22719016793649488,-0.07788354338801341,-1.0431369898371567,0.15852867592534833,-2.035350463892892,0.23896447228998027,0.013627546301105997,0.004193623825684309,0.012004448022750304,-0.01263482529005853,-0.058522752490833795,0.1759633029329432,0.17477183162820562,0.3440743806209441,-0.8713770106107224,-1.064166544738523,-1.0414181160868419,-1.054158261149227,-0.9972713188776957,-0.8830301642431475,-0.6912557288540586,-0.6873432768166783,-0.6738832821477863,-0.04868416437381659,-0.2391753836055686,-0.8426685950127326,-0.4459223538286807,-0.14255122149841687,0.27541002990424285,-0.9614180160952861,0.21155849297335774,-0.7809645864422222,0.20004825537501777,-0.2887979432151941,-0.48739307959560507,0.2943552720972976,0.41978415207928726,-0.5633835687667733,-0.5633835687667733,-0.3147976759340573,-0.587194629798193,0.4606643596259857,-0.487393079595604,0.4709109218128141,0.07960617882045952,-0.40643779366708555,0.852515297558003,0.03992685245549627
2013-12-31,0.1322262733583308,0.1322262733583308,0.2668825195780193,-0.973024767016491,-0.3738312607322011,-0.703256774561433,-0.29564758692445836,-0.8061427390909036,-0.7079705660965662,-0.6465179193045053,-0.9356482480729332,0.18750772367458904,0.006835663768014497,-0.20697373341032732,-0.1375761285703392,-1.1356023978443046,-0.12176799845746819,0.009350282429921615,0.013968649747594793,0.14800908907193308,Canada,0.3546113144787456,0.5635972079924064,0.5256926587852025,-1.3889254903691444,0.17902055906422817,-1.5835674453507225,0.40902771515614583,0.4260877682059728,0.19874276312806208,0.07303514398507802,0.030367311933250193,-0.04293169472697641,0.23549246279727226,0.17477183162820562,0.3440743806209441,-0.6058453189594323,-0.8657973637067173,-1.1128294873954987,-0.9856699029547435,-1.048428789716254,-1.103015363528383,-0.6987741275204851,-0.6846362601305327,-0.6740781235648763,0.22267713543842999,-0.46610789703394495,-0.9451859761149908,-0.6016531871135109,0.19598956783336882,0.2489622270105767,-0.760608961766835,0.3503251691784879,-1.444624180667848,0.4939388985734395,-0.24167485086152485,-0.44448299532617125,0.6498564999947631,0.6962460382101782,-0.5633835687667733,-0.5633835687667733,-0.2652813279565334,-0.2985703092451117,0.38428878201774475,-0.44448299532617036,0.3327377023118932,0.03941020534351064,-0.4018653780934167,0.7559237707980722,0.2494400344846663
2014-03-31,0.14486482880098026,0.14486482880098026,0.23697020967431076,-0.6297817959017863,-0.2640439205489608,-0.7062325935872995,-0.4530531047485609,-0.8152506684820974,-0.523585937929788,-0.6107538651905918,-0.6016843741879222,0.20432414069968607,0.027439292040239982,-0.256404854817126,-0.10995640868177228,-0.8537760304037713,0.07455273329692763,0.030044233689611587,0.039154755448511415,0.16046020975409347,Canada,-0.20218537147416124,0.27262597773525693,0.3333855114381047,-1.7879400855102143,0.039575955940775606,-0.6849996074110039,0.5756078084010664,0.2526693015392863,-0.1360441609553957,0.15134860290152466,0.09212481070039522,0.025021606860509096,0.26525793567576433,0.23400587030879597,0.16803649827326567,-0.3707124863944222,-0.601559210774614,-1.0509471660145757,-0.801687343391565,-0.9802794058282659,-0.9862311537667474,-0.6966317057235701,-0.6921225193538869,-0.6708696284260837,0.5575670358951521,-0.1450586315047772,-0.6342717527066817,-0.558463969600217,0.33238210124036244,0.26659391928766796,-0.5475712009344741,-0.17586600032387098,-0.8675288813409602,0.0027075724446445674,-0.35416907621305604,-0.2995096774976973,0.2626894502273694,0.7379954222424667,-0.5633835687667733,-0.5633835687667733,-0.29835880450567925,-0.17640611554221658,0.7404577056089339,-0.29950967749769636,0.6498932484410336,-0.04098656532015342,-0.3972941511932704,0.3559589519423279,0.31217912227141664
2014-06-30,0.2131484036610677,0.2131484036610677,0.20705879712195246,-0.0064923872656353025,-0.33623476043437167,-0.7041454309547649,-0.5648628241544007,-0.6051259196312412,-0.23284059662106882,-0.2190450813719388,-0.6016843741879222,0.25848297269127785,0.0006358910397685762,-0.1575426120035277,-0.09243184000257522,-1.0217831506510993,0.21855477382345306,0.0031233308967090513,0.061190675801917914,0.18733176102222537,Canada,0.2689477008961896,0.40659366003076713,0.7199485018567897,-1.1746540565137884,0.037763304595976294,-0.636495644912745,1.1863260526304578,0.8781893524197613,-0.11435581093474041,0.16412732754490475,0.17137088951733506,0.06913049534361036,0.23549246279727226,0.26362377816855664,0.16803649827326567,-0.26145481675218085,-0.36757182876273164,-0.8545345520965263,-0.8107506361259899,-0.7972074442437694,-1.0368758755812997,-0.6995949586524322,-0.6899892559225275,-0.6681781018668949,0.26790803731892887,-0.04772784216589884,-0.6244775241723401,-1.0213265884512839,0.48010367330296166,0.27540976542621454,-0.40592212292221014,0.27587383072756155,0.7194831918076637,0.5578407976678644,-0.5165650313038338,-1.1757524295408122,0.2843875373710128,0.49427107301039286,-0.5633835687667733,-0.5633835687667733,-0.3734920557463752,-0.27046343351207236,0.4515055490666218,-1.1757524295407922,2.6117331905175627,-0.04098535939271185,-0.362243232161633,-0.21948195739935691,0.15737649568915854
